city,aqi
Beijing,280
Los Angeles,70
Delhi,84
Mexico City,490
Delhi,88
London,353
Tokyo,29
Delhi,230
Delhi,412
Los Angeles,83
Mexico City,202
Mexico City,438
Beijing,345
Delhi,179
Los Angeles,489
Delhi,156
Beijing,381
Beijing,8
Beijing,353
London,446
Beijing,479
Beijing,225
Tokyo,178
Mexico City,333
London,341
London,197
Mexico City,367
Delhi,488
Delhi,399
Beijing,89
Delhi,36
Beijing,434
Delhi,451
Delhi,312
Beijing,348
Delhi,406
Delhi,484
Los Angeles,219
Tokyo,149
Mexico City,67
Tokyo,396
Delhi,259
Los Angeles,381
Beijing,374
Beijing,438
Mexico City,208
Los Angeles,236
Delhi,403
Beijing,478
Los Angeles,427
Beijing,47
Beijing,405
Delhi,27
Delhi,224
Beijing,198
Beijing,186
Delhi,399
Los Angeles,238
Los Angeles,332
Delhi,174
Delhi,358
London,101
Tokyo,365
São Paulo,159
Mexico City,246
Tokyo,246
Delhi,430
Delhi,295
Delhi,427
Beijing,492
Delhi,66
Mexico City,340
Delhi,40
Beijing,181
Tokyo,406
Los Angeles,71
Beijing,60
Delhi,427
Delhi,219
Beijing,161
Delhi,250
Los Angeles,471
Tokyo,46
Delhi,96
Delhi,162
Delhi,263
London,11
Delhi,353
Los Angeles,400
Beijing,89
Beijing,5
Los Angeles,60
Beijing,200
London,161
Delhi,398
Los Angeles,491
Tokyo,488
Delhi,208
Mexico City,198
Mexico City,166
Delhi,357
Beijing,184
Delhi,387
Los Angeles,497
Mexico City,117
Beijing,45
Los Angeles,455
Los Angeles,8
Delhi,390
Delhi,274
Delhi,92
Tokyo,344
Beijing,424
Delhi,57
Beijing,209
Beijing,49
Beijing,36
Beijing,303
Delhi,178
Delhi,439
Los Angeles,165
Mexico City,164
Mexico City,23
Delhi,208
São Paulo,195
Delhi,35
Mexico City,480
Los Angeles,436
Delhi,225
Delhi,52
Los Angeles,297
Mexico City,181
Cairo,73
Los Angeles,84
Tokyo,109
Mexico City,187
Beijing,286
Tokyo,466
London,205
Delhi,338
Mexico City,334
Delhi,122
Tokyo,163
Mexico City,454
Beijing,490
Cairo,283
Beijing,43
Beijing,289
Beijing,159
Delhi,177
Delhi,359
Mexico City,98
Delhi,411
Tokyo,401
Beijing,245
Beijing,443
Delhi,359
Beijing,98
Mexico City,30
Cairo,18
Delhi,35
Delhi,275
Delhi,119
Mexico City,467
Delhi,49
Delhi,167
Los Angeles,342
Los Angeles,313
Beijing,338
Mexico City,74
Los Angeles,429
Delhi,402
Mexico City,326
Delhi,287
Beijing,213
Beijing,282
Los Angeles,2
Beijing,243
Los Angeles,81
Beijing,345
Beijing,255
Tokyo,130
Beijing,199
Mexico City,436
Mexico City,248
Tokyo,334
Mexico City,105
Mexico City,268
London,148
São Paulo,479
Tokyo,365
Delhi,302
Mexico City,499
Beijing,469
Beijing,487
Mexico City,85
Delhi,332
Mexico City,66
Delhi,84
London,92
Beijing,109
Delhi,419
Mexico City,383
Los Angeles,301
Mexico City,286
Los Angeles,497
London,22
Delhi,83
Delhi,340
Delhi,281
Delhi,230
Mexico City,59
Delhi,194
Beijing,437
Beijing,164
Mexico City,423
São Paulo,446
Mexico City,397
Delhi,267
Beijing,118
Delhi,487
Beijing,223
Mexico City,198
Tokyo,432
Delhi,447
Delhi,317
Delhi,235
Mexico City,46
São Paulo,132
Beijing,403
Beijing,73
Delhi,190
Mexico City,363
Delhi,54
Delhi,40
Mexico City,225
Delhi,231
Delhi,27
Delhi,452
Delhi,35
Mexico City,309
Delhi,193
Mexico City,474
Beijing,410
Beijing,58
Delhi,32
Mexico City,294
Beijing,211
Los Angeles,463
Beijing,286
London,343
Beijing,438
London,123
Beijing,289
Cairo,385
London,263
Delhi,388
Los Angeles,225
Delhi,44
Tokyo,273
Beijing,242
Beijing,293
Delhi,75
London,483
Tokyo,326
Beijing,234
Delhi,164
Mexico City,86
Delhi,468
Cairo,205
Beijing,113
Mexico City,324
Delhi,55
São Paulo,150
Mexico City,33
Cairo,392
Beijing,82
Beijing,446
Delhi,276
Los Angeles,300
Delhi,169
Beijing,469
Mexico City,276
Delhi,52
Los Angeles,296
London,191
Beijing,324
Mexico City,43
Delhi,114
Beijing,292
London,497
Delhi,359
São Paulo,219
Beijing,69
Delhi,135
Beijing,19
Beijing,76
Cairo,482
Los Angeles,115
Mexico City,427
Cairo,120
Delhi,94
Beijing,189
Los Angeles,208
Mexico City,472
Delhi,28
Los Angeles,145
Delhi,152
Mexico City,156
London,108
Delhi,155
Los Angeles,226
London,286
Beijing,76
Delhi,347
London,496
Beijing,52
Beijing,55
Delhi,453
Delhi,363
Beijing,32
London,154
Beijing,84
Delhi,443
Tokyo,476
Beijing,27
Delhi,224
Tokyo,411
Beijing,389
Beijing,123
London,141
Delhi,432
Beijing,133
London,268
Delhi,68
Tokyo,30
Delhi,352
London,66
Beijing,440
Beijing,366
Mexico City,152
Delhi,249
Delhi,20
Los Angeles,442
London,4
Delhi,205
Los Angeles,34
Beijing,474
Mexico City,86
Beijing,132
Los Angeles,161
Beijing,159
Delhi,0
Delhi,253
Beijing,469
Mexico City,118
Delhi,45
Beijing,160
Delhi,248
Beijing,143
Beijing,54
Tokyo,484
Delhi,249
Delhi,380
Beijing,324
Mexico City,55
Mexico City,320
Beijing,61
Delhi,495
Tokyo,403
Beijing,232
Los Angeles,280
Beijing,389
London,102
Los Angeles,442
Delhi,231
Delhi,330
Delhi,481
London,244
Delhi,373
Beijing,424
Mexico City,323
Mexico City,45
Beijing,380
Beijing,317
Beijing,474
Delhi,397
Delhi,295
Tokyo,164
Cairo,365
London,373
Beijing,238
Delhi,91
Beijing,394
Delhi,333
Tokyo,326
Los Angeles,325
Cairo,220
London,38
Beijing,475
Beijing,450
London,151
Mexico City,37
London,460
Beijing,117
Beijing,99
Beijing,317
Delhi,403
Beijing,10
Delhi,268
Beijing,261
Beijing,290
Delhi,495
Los Angeles,120
Delhi,187
Los Angeles,232
Delhi,26
Mexico City,222
Beijing,103
Los Angeles,422
Mexico City,482
Beijing,364
Mexico City,362
Beijing,262
Beijing,474
Beijing,418
Los Angeles,292
Mexico City,355
Tokyo,27
Delhi,490
Delhi,360
Beijing,105
Mexico City,394
Delhi,178
Delhi,477
São Paulo,311
Beijing,197
Beijing,453
Delhi,314
Delhi,349
Delhi,397
Delhi,283
Beijing,34
Delhi,145
Beijing,15
Delhi,351
Tokyo,443
Delhi,340
Delhi,277
Los Angeles,428
London,51
Mexico City,222
Beijing,1
London,60
Mexico City,416
Beijing,66
Beijing,192
Delhi,403
Delhi,175
Delhi,55
Delhi,387
Tokyo,279
London,293
Delhi,215
Delhi,482
Mexico City,153
Beijing,159
London,411
Cairo,206
Beijing,47
Delhi,204
Tokyo,284
Beijing,288
Beijing,187
Los Angeles,496
Beijing,42
Delhi,316
Los Angeles,379
Delhi,160
Delhi,195
Beijing,88
Delhi,134
Los Angeles,98
Cairo,385
Tokyo,257
Delhi,84
Tokyo,137
Delhi,468
Beijing,386
Delhi,121
London,184
Delhi,235
Mexico City,97
Los Angeles,154
Beijing,67
Los Angeles,312
Beijing,190
Delhi,455
Beijing,241
Los Angeles,149
Delhi,458
London,130
Delhi,179
Mexico City,273
Delhi,9
Beijing,114
Beijing,437
Beijing,12
Delhi,307
Beijing,394
Delhi,89
Delhi,368
Delhi,357
Tokyo,364
Delhi,401
Beijing,319
Delhi,65
Mexico City,443
Beijing,105
Delhi,291
Cairo,16
São Paulo,305
Delhi,322
Mexico City,400
Tokyo,259
Cairo,432
Delhi,217
Los Angeles,418
Beijing,114
Mexico City,337
Beijing,347
Los Angeles,65
Tokyo,301
Delhi,204
Delhi,185
Mexico City,225
Beijing,318
Mexico City,327
Los Angeles,40
Mexico City,354
Los Angeles,370
Delhi,282
Delhi,429
London,33
Beijing,481
Mexico City,74
Delhi,428
Los Angeles,22
Delhi,232
Los Angeles,456
Delhi,244
Delhi,63
Beijing,450
Delhi,210
São Paulo,442
Beijing,64
Beijing,146
Delhi,210
Beijing,98
Delhi,10
Mexico City,316
São Paulo,270
Beijing,472
London,310
Cairo,253
Cairo,369
Los Angeles,459
London,2
Beijing,414
Mexico City,470
Mexico City,1
Delhi,162
Beijing,270
Beijing,4
Delhi,312
Beijing,339
Los Angeles,457
Mexico City,403
Mexico City,387
Mexico City,231
Delhi,176
Delhi,398
Delhi,482
Tokyo,12
London,31
Mexico City,96
Beijing,345
Cairo,229
Delhi,107
Delhi,230
Mexico City,441
Beijing,346
São Paulo,174
London,232
Tokyo,26
Los Angeles,488
Tokyo,392
Mexico City,169
Beijing,65
Mexico City,26
Tokyo,262
Delhi,386
Mexico City,239
Beijing,255
Mexico City,357
Mexico City,178
Beijing,99
Mexico City,374
Beijing,69
Delhi,18
Mexico City,270
Delhi,400
London,19
Tokyo,40
Delhi,274
Delhi,129
Delhi,476
Los Angeles,274
Delhi,411
Beijing,33
Beijing,295
Los Angeles,276
Mexico City,68
Beijing,31
Beijing,149
Los Angeles,45
Beijing,83
Beijing,7
Delhi,254
Delhi,103
Beijing,100
Mexico City,342
Mexico City,260
Cairo,83
Delhi,297
Beijing,39
Los Angeles,98
Beijing,491
Beijing,304
Beijing,482
Beijing,425
Delhi,118
Delhi,126
Delhi,55
Tokyo,154
Delhi,421
Delhi,184
Mexico City,316
Cairo,246
Delhi,9
Los Angeles,86
Delhi,387
Delhi,212
Tokyo,397
Los Angeles,336
Mexico City,1
Delhi,281
Mexico City,173
Delhi,30
Beijing,182
Los Angeles,49
Mexico City,37
Mexico City,165
Delhi,245
Los Angeles,34
Cairo,75
Tokyo,206
Delhi,7
Delhi,37
Beijing,16
Beijing,237
London,324
Beijing,103
Beijing,413
Delhi,51
Tokyo,62
Delhi,469
Tokyo,88
Tokyo,96
Delhi,282
Los Angeles,286
Beijing,191
Delhi,321
Beijing,173
Tokyo,326
Beijing,227
Delhi,463
Beijing,265
Beijing,106
Delhi,399
Delhi,163
Delhi,401
Beijing,400
Mexico City,313
Los Angeles,468
Delhi,85
London,210
Beijing,80
Delhi,271
Tokyo,299
Mexico City,222
Mexico City,268
Delhi,376
Delhi,133
Mexico City,487
London,319
Mexico City,158
Delhi,238
Mexico City,135
Beijing,159
Delhi,328
London,370
Mexico City,53
Los Angeles,340
Delhi,263
Delhi,269
Beijing,188
Beijing,475
Mexico City,308
Los Angeles,329
Mexico City,25
Mexico City,489
Delhi,160
Beijing,260
Mexico City,236
Beijing,273
Beijing,99
Tokyo,186
Delhi,154
Cairo,30
Los Angeles,190
Mexico City,483
Delhi,409
Mexico City,288
Delhi,180
Tokyo,159
Delhi,297
Beijing,34
Mexico City,353
Delhi,69
Beijing,447
Los Angeles,485
Delhi,6
Delhi,185
Beijing,439
Beijing,412
Beijing,54
Delhi,105
Beijing,107
Beijing,46
Delhi,283
Beijing,412
Beijing,403
Beijing,341
Delhi,261
Mexico City,468
Delhi,452
Delhi,393
London,387
São Paulo,259
São Paulo,172
Mexico City,334
Delhi,435
London,410
Mexico City,78
São Paulo,479
Beijing,418
Beijing,174
Delhi,300
Delhi,414
Mexico City,483
São Paulo,145
Beijing,146
Delhi,292
Beijing,420
Delhi,310
Cairo,344
Delhi,1
Delhi,288
Beijing,329
Beijing,192
Los Angeles,251
Beijing,333
Tokyo,178
Mexico City,127
Delhi,360
Delhi,293
Beijing,334
Beijing,371
Beijing,320
Delhi,422
Delhi,218
Delhi,155
Los Angeles,83
Mexico City,157
Delhi,348
Beijing,52
Tokyo,481
Delhi,203
Delhi,387
Beijing,80
Delhi,142
Delhi,422
Cairo,188
Los Angeles,244
Los Angeles,268
Tokyo,338
Delhi,458
Tokyo,484
São Paulo,424
Mexico City,279
Tokyo,126
London,158
Beijing,140
Beijing,35
Mexico City,429
Mexico City,455
Beijing,348
Delhi,274
Delhi,403
Delhi,326
Beijing,25
Delhi,315
Delhi,341
Cairo,299
Beijing,446
Tokyo,105
Delhi,271
Beijing,101
Mexico City,378
São Paulo,461
Mexico City,55
Tokyo,115
Delhi,409
Beijing,138
Tokyo,26
Beijing,340
Delhi,260
Delhi,149
Los Angeles,99
Delhi,324
Beijing,499
Delhi,177
Delhi,316
Beijing,498
Delhi,498
Mexico City,62
Delhi,375
Los Angeles,111
Beijing,243
Beijing,414
Mexico City,455
Beijing,267
Delhi,130
Beijing,60
Beijing,487
Delhi,259
Los Angeles,74
Beijing,183
Delhi,255
Delhi,190
Delhi,436
Delhi,387
Beijing,309
Delhi,250
Beijing,404
Delhi,95
Cairo,293
Mexico City,470
Los Angeles,242
Beijing,112
Delhi,400
Beijing,374
Beijing,186
Mexico City,340
Tokyo,348
Delhi,237
Delhi,29
Los Angeles,374
Delhi,138
Los Angeles,315
Los Angeles,472
London,180
Delhi,219
Delhi,156
Mexico City,321
Beijing,360
London,67
Beijing,316
Beijing,13
Delhi,120
Mexico City,197
Beijing,274
Beijing,92
Delhi,193
Mexico City,210
London,413
Delhi,190
Delhi,296
Mexico City,295
Los Angeles,46
Delhi,371
Delhi,236
Los Angeles,191
Mexico City,340
Beijing,307
Delhi,362
Mexico City,43
Delhi,249
Mexico City,118
Los Angeles,57
Beijing,410
Delhi,199
Delhi,401
Los Angeles,439
Tokyo,133
Cairo,382
London,477
Mexico City,397
London,461
Beijing,34
Tokyo,404
Beijing,477
Mexico City,142
Delhi,299
Beijing,148
Beijing,225
Beijing,274
Mexico City,265
Tokyo,123
London,83
Beijing,303
Los Angeles,369
Beijing,216
Beijing,101
Tokyo,192
Delhi,391
London,362
Delhi,69
Tokyo,275
Los Angeles,302
Beijing,98
Delhi,419
Delhi,139
Delhi,234
Los Angeles,326
Mexico City,480
Delhi,10
Beijing,27
Beijing,487
Mexico City,417
Beijing,226
Los Angeles,438
Mexico City,434
Delhi,97
Beijing,420
Beijing,292
Tokyo,347
Delhi,153
Beijing,426
Mexico City,257
Beijing,92
Delhi,53
Beijing,368
Delhi,426
Mexico City,211
London,39
Tokyo,382
Beijing,33
Delhi,438
Beijing,403
Delhi,164
Mexico City,276
Delhi,183
Beijing,159
Delhi,308
Delhi,407
Mexico City,149
São Paulo,346
Mexico City,338
Delhi,133
Beijing,142
Mexico City,133
London,239
Los Angeles,266
Delhi,492
Mexico City,116
Delhi,285
Beijing,334
Cairo,271
Tokyo,260
Delhi,275
Los Angeles,18
Beijing,302
Delhi,356
London,272
London,54
Delhi,148
Los Angeles,402
Delhi,147
Beijing,188
São Paulo,446
Los Angeles,62
Mexico City,124
Beijing,433
Los Angeles,117
Cairo,111
Delhi,55
Delhi,453
Beijing,389
Beijing,373
Delhi,293
Mexico City,426
Beijing,65
São Paulo,59
Delhi,317
London,191
Cairo,244
Beijing,289
Delhi,236
Tokyo,100
Beijing,202
Beijing,494
Delhi,467
Beijing,12
Mexico City,52
Mexico City,148
Cairo,107
Mexico City,26
Delhi,17
Mexico City,74
Delhi,471
Delhi,219
Beijing,122
Delhi,1
Delhi,28
Delhi,291
Delhi,450
London,191
Beijing,479
Tokyo,100
Tokyo,383
London,195
Delhi,320
Beijing,349
Beijing,130
Beijing,145
Delhi,140
Delhi,138
Mexico City,199
Mexico City,122
Beijing,281
Delhi,324
Mexico City,229
Mexico City,190
Los Angeles,416
London,373
Mexico City,244
Beijing,465
Beijing,348
Delhi,182
Beijing,172
London,250
Mexico City,184
Mexico City,295
Delhi,404
Mexico City,48
Delhi,295
Beijing,186
Mexico City,234
Delhi,112
Beijing,35
Delhi,197
Delhi,460
Beijing,268
Mexico City,288
Delhi,373
Delhi,293
Beijing,360
Delhi,183
Los Angeles,264
London,360
Mexico City,127
Mexico City,214
Los Angeles,135
Beijing,122
Mexico City,194
Beijing,319
Beijing,332
Los Angeles,308
Los Angeles,275
Beijing,75
Tokyo,164
Beijing,277
Beijing,438
Beijing,455
Los Angeles,3
Cairo,201
Mexico City,481
Beijing,262
Beijing,277
Beijing,93
Mexico City,134
São Paulo,358
London,136
Beijing,103
Beijing,48
Beijing,311
Beijing,293
São Paulo,428
Delhi,307
London,233
Beijing,179
Mexico City,145
Tokyo,208
Mexico City,428
Mexico City,54
Delhi,83
Delhi,169
Beijing,163
Beijing,213
Mexico City,23
Beijing,401
Delhi,217
Los Angeles,60
London,37
Cairo,369
Delhi,173
Beijing,374
Delhi,320
Tokyo,93
Mexico City,330
Tokyo,395
Tokyo,443
Delhi,489
Beijing,438
Beijing,367
Beijing,388
São Paulo,52
Delhi,173
Los Angeles,312
Delhi,16
Los Angeles,337
Delhi,214
Beijing,138
Mexico City,213
Beijing,17
Cairo,43
Los Angeles,85
Delhi,6
Beijing,346
Beijing,230
Delhi,48
Delhi,452
Delhi,394
London,272
São Paulo,63
Delhi,154
Los Angeles,463
Delhi,178
Beijing,104
Delhi,480
Delhi,8
Beijing,497
Los Angeles,448
Beijing,479
London,442
Delhi,474
Mexico City,471
Delhi,308
Delhi,124
Beijing,186
Delhi,233
Los Angeles,101
Beijing,152
Mexico City,451
Delhi,290
Delhi,263
Beijing,38
Delhi,357
Delhi,424
Delhi,223
Tokyo,227
Beijing,18
Delhi,120
Beijing,366
Tokyo,209
Delhi,371
Delhi,197
São Paulo,432
London,261
Beijing,442
Delhi,381
Delhi,88
London,446
Mexico City,459
Beijing,209
Delhi,450
Delhi,485
Los Angeles,303
Mexico City,470
Beijing,27
Mexico City,26
Los Angeles,479
Mexico City,482
Delhi,356
Cairo,159
Delhi,59
Mexico City,292
Delhi,390
Los Angeles,415
Mexico City,254
Delhi,428
Beijing,442
Beijing,357
Beijing,76
Delhi,407
Delhi,256
Cairo,233
Delhi,439
Beijing,345
Delhi,320
Los Angeles,178
Mexico City,197
Los Angeles,384
Mexico City,128
Beijing,207
Cairo,364
Los Angeles,189
Mexico City,196
Mexico City,154
Beijing,330
Mexico City,370
Mexico City,200
Tokyo,309
Cairo,241
Beijing,324
Mexico City,51
Delhi,107
London,433
Los Angeles,438
Tokyo,387
Mexico City,10
Los Angeles,486
Delhi,78
Mexico City,274
Beijing,85
Beijing,368
Beijing,92
Delhi,50
London,46
Mexico City,172
Delhi,94
Los Angeles,99
Delhi,55
Delhi,120
Beijing,401
Delhi,85
London,354
Mexico City,195
Mexico City,39
Mexico City,144
Beijing,362
Mexico City,243
Los Angeles,404
Beijing,438
Beijing,284
Delhi,63
Delhi,168
Delhi,115
Los Angeles,175
Beijing,345
Los Angeles,104
Beijing,79
Beijing,495
Mexico City,159
Delhi,28
Cairo,155
Beijing,137
Los Angeles,485
Delhi,313
Beijing,190
Beijing,474
Beijing,465
Beijing,67
Beijing,137
London,270
Beijing,67
Delhi,263
Delhi,293
São Paulo,375
Delhi,402
Mexico City,253
Delhi,302
Beijing,38
Beijing,148
Cairo,470
Mexico City,408
Delhi,459
Mexico City,422
Delhi,467
Tokyo,235
Beijing,217
Tokyo,459
London,229
Delhi,461
Cairo,263
São Paulo,322
London,373
Beijing,123
Mexico City,449
Delhi,391
Tokyo,63
Delhi,439
Los Angeles,36
London,161
Cairo,147
London,67
London,131
Los Angeles,221
Mexico City,422
Delhi,286
Cairo,248
Beijing,243
Los Angeles,157
Beijing,496
Beijing,89
Beijing,408
São Paulo,111
Delhi,483
Beijing,407
Delhi,91
Beijing,286
Beijing,118
Delhi,289
Mexico City,8
London,203
London,381
Los Angeles,153
Delhi,351
Mexico City,39
Mexico City,191
Los Angeles,169
Los Angeles,208
Mexico City,27
Los Angeles,202
London,382
Mexico City,68
Delhi,217
London,231
Mexico City,179
Mexico City,401
Delhi,105
Delhi,214
Los Angeles,489
Delhi,144
Beijing,209
Beijing,272
Delhi,340
Mexico City,121
Delhi,155
Delhi,77
São Paulo,270
Mexico City,266
Cairo,206
Beijing,308
London,244
Delhi,45
Delhi,280
Delhi,188
Delhi,420
Cairo,377
Beijing,37
Mexico City,408
Beijing,207
Delhi,149
Tokyo,31
Mexico City,347
Delhi,236
Beijing,410
Delhi,291
Mexico City,286
Beijing,437
Tokyo,378
Tokyo,125
Delhi,70
Delhi,234
Tokyo,368
Beijing,84
Beijing,374
Mexico City,147
Beijing,318
Mexico City,213
Tokyo,163
Mexico City,207
Beijing,273
Delhi,31
Cairo,92
Mexico City,190
Mexico City,267
Delhi,266
Tokyo,415
Beijing,354
São Paulo,292
Delhi,29
Beijing,135
Delhi,9
Beijing,212
Cairo,425
Beijing,278
London,187
Los Angeles,302
Delhi,112
Mexico City,276
London,401
Mexico City,418
Delhi,19
London,29
Mexico City,370
São Paulo,303
Mexico City,387
Beijing,229
Beijing,138
Tokyo,75
São Paulo,403
Beijing,27
Delhi,233
Delhi,419
Beijing,193
Beijing,464
Beijing,251
Delhi,290
Beijing,284
Tokyo,497
Delhi,155
Mexico City,127
Delhi,167
Mexico City,36
Tokyo,29
Delhi,419
London,67
Delhi,134
Beijing,452
Delhi,276
Beijing,249
Beijing,159
Mexico City,100
Delhi,170
London,216
Delhi,446
Delhi,199
Beijing,246
Mexico City,381
Tokyo,29
London,217
Beijing,312
Cairo,23
Delhi,487
São Paulo,147
Beijing,116
Delhi,452
Beijing,345
Mexico City,234
Beijing,215
Delhi,93
Beijing,140
Beijing,100
Mexico City,459
Cairo,267
Cairo,20
Beijing,145
Mexico City,467
Mexico City,51
London,42
Los Angeles,60
Los Angeles,354
Beijing,255
London,0
Mexico City,110
Delhi,439
Mexico City,287
Beijing,367
Delhi,85
Mexico City,21
Mexico City,381
Cairo,351
Cairo,66
Beijing,343
Delhi,279
Delhi,229
Cairo,259
Beijing,450
Beijing,473
Mexico City,457
Delhi,7
Mexico City,245
London,61
Los Angeles,0
Beijing,478
Delhi,357
Delhi,350
Delhi,299
Beijing,159
Delhi,268
Mexico City,62
Beijing,236
Beijing,60
Delhi,206
Beijing,60
Los Angeles,216
Delhi,339
Beijing,44
Mexico City,232
Mexico City,45
Tokyo,268
Los Angeles,37
Los Angeles,421
London,119
Tokyo,165
London,25
Mexico City,102
London,497
Beijing,167
Cairo,358
Delhi,461
Delhi,252
Delhi,22
Los Angeles,150
Beijing,307
Los Angeles,443
Beijing,241
Beijing,155
Tokyo,360
Beijing,488
Mexico City,373
London,295
Delhi,371
Beijing,151
Delhi,433
Beijing,43
Los Angeles,401
Delhi,351
Delhi,5
Los Angeles,70
Los Angeles,465
Beijing,172
Beijing,165
Delhi,492
Delhi,337
Beijing,28
Mexico City,57
London,67
Beijing,197
Delhi,215
Beijing,339
Los Angeles,35
Mexico City,392
Los Angeles,312
Beijing,376
Delhi,421
Tokyo,358
Beijing,235
Delhi,438
Mexico City,280
Los Angeles,456
Beijing,260
Mexico City,328
Beijing,198
London,102
Los Angeles,465
Los Angeles,440
Delhi,36
Beijing,390
Los Angeles,404
Delhi,490
Delhi,381
Tokyo,289
London,239
São Paulo,154
Beijing,401
Delhi,442
Delhi,15
Los Angeles,274
London,158
Beijing,418
Beijing,458
London,195
Delhi,411
Delhi,203
Cairo,475
Beijing,327
Los Angeles,338
Cairo,216
London,66
Beijing,137
Mexico City,480
Mexico City,53
Tokyo,234
Delhi,69
Mexico City,496
London,353
Beijing,318
Los Angeles,106
Delhi,395
Delhi,263
Delhi,127
Beijing,178
Delhi,183
Mexico City,103
Beijing,1
Delhi,108
Delhi,387
Los Angeles,100
Beijing,183
Los Angeles,87
London,32
Los Angeles,20
Mexico City,36
Los Angeles,111
Mexico City,152
Beijing,473
Delhi,491
Cairo,279
London,6
Mexico City,496
Mexico City,231
Mexico City,130
Delhi,371
Beijing,90
Beijing,154
Los Angeles,270
Mexico City,196
Beijing,276
Beijing,170
London,139
Los Angeles,24
London,91
Beijing,22
Beijing,9
Mexico City,390
Delhi,245
Beijing,408
Beijing,21
Mexico City,148
Beijing,472
Delhi,492
Beijing,415
Beijing,38
Mexico City,26
London,332
Delhi,141
Mexico City,164
Beijing,280
Mexico City,231
London,74
Beijing,186
London,265
Delhi,19
Tokyo,116
Los Angeles,426
Delhi,159
Mexico City,397
Beijing,214
Cairo,30
Beijing,429
Mexico City,338
Beijing,388
Delhi,173
London,167
Los Angeles,92
Beijing,157
Tokyo,118
Tokyo,367
London,46
Delhi,231
Tokyo,74
Beijing,446
Mexico City,234
Cairo,113
Delhi,411
Delhi,323
London,271
Delhi,432
Delhi,271
Beijing,364
Los Angeles,404
Beijing,347
Beijing,432
Tokyo,82
Los Angeles,313
Mexico City,145
Beijing,230
London,229
Delhi,116
Tokyo,325
Delhi,62
London,447
Tokyo,312
Delhi,460
Delhi,436
Delhi,8
Beijing,439
Beijing,3
Delhi,211
Delhi,471
Beijing,81
Delhi,279
Los Angeles,453
Beijing,125
Delhi,290
Delhi,10
Beijing,183
Delhi,182
Delhi,60
Delhi,197
Beijing,309
Beijing,267
Mexico City,132
Tokyo,78
Mexico City,337
Delhi,11
Beijing,378
Los Angeles,142
Mexico City,118
Delhi,91
Los Angeles,158
Delhi,270
Beijing,236
Los Angeles,475
Cairo,267
Tokyo,213
Cairo,354
Beijing,347
Beijing,35
Delhi,318
Beijing,371
Los Angeles,316
Delhi,459
Beijing,51
Tokyo,322
Delhi,316
Delhi,152
Tokyo,8
Beijing,366
London,235
Delhi,159
Delhi,152
Delhi,37
Delhi,115
Beijing,117
Los Angeles,456
Beijing,369
Beijing,110
Delhi,184
Mexico City,267
Delhi,474
Delhi,453
Cairo,401
Tokyo,397
Delhi,87
Delhi,162
Mexico City,410
Beijing,187
Tokyo,486
Beijing,212
Delhi,406
Beijing,2
Delhi,372
Beijing,350
Mexico City,88
Tokyo,495
Delhi,70
Mexico City,331
Delhi,238
London,162
Beijing,133
Delhi,431
Delhi,147
Los Angeles,229
Delhi,43
Mexico City,2
Beijing,195
Los Angeles,472
Cairo,140
Delhi,177
Mexico City,451
Beijing,318
Beijing,443
Delhi,318
Delhi,424
Los Angeles,488
Beijing,289
Delhi,260
Beijing,266
Mexico City,136
Cairo,85
London,449
Los Angeles,59
Tokyo,168
Mexico City,192
Beijing,283
Beijing,142
Tokyo,265
Delhi,255
Beijing,263
Los Angeles,88
Delhi,271
London,372
London,374
Beijing,474
London,258
